Country Name,Year,Conflict_Count,Average_Intensity,Country Code_x,Military_Spending,Country Code_y,Inflation_Rate,Average_Oil_Price,Oil_Price_Change,Volatility,Military_Rank,Inflation_Level,Conflict_Severity,Oil_Level
Kenya,2021,1,1.0,KEN,1191035199.16162,KEN,6.10793603659176,68.13509960159362,28.974663093657117,73.98963259202924,16.0,High,Low,High
Kenya,2022,1,1.0,KEN,1155179523.0194,KEN,7.65986268272224,94.9028685258964,26.76776892430277,39.28631363397419,16.0,High,Low,Very High
Kenya,2023,1,1.0,KEN,1053795572.24243,KEN,7.67139634029402,77.57653225806452,-17.326336267831877,-18.256915240769555,14.0,High,Low,Very High
Kenya,2024,1,1.0,KEN,1231306436.54642,KEN,4.48978854243448,76.63224000000001,-0.9442922580645076,-1.217239583387464,11.0,Moderate,Low,Very High
Kenya,2025,1,1.0,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
"Kyrgyzstan, Tajikistan",2021,1,1.0,,0.0,,0.0,68.13509960159362,28.974663093657117,73.98963259202924,28.0,Low,Low,High
"Kyrgyzstan, Tajikistan",2022,1,1.0,,0.0,,0.0,94.9028685258964,26.76776892430277,39.28631363397419,31.0,Low,Low,Very High
Laos,1946,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1947,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1948,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1949,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1950,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1951,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1952,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1953,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1959,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1960,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1961,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1963,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1964,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1965,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1966,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1967,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1968,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1969,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1970,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1971,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1972,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1973,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Laos,1989,1,1.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Laos,1990,1,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
"Laos, Thailand",1986,1,1.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
"Laos, Thailand",1987,1,1.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
"Laos, Thailand",1988,1,1.0,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
Lebanon,1958,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1975,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1976,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1982,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1983,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1984,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1985,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Lebanon,1986,1,1.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
Lebanon,1989,1,1.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Lebanon,1990,1,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Lebanon,2014,1,1.0,LBN,2270065959.79379,LBN,1.8546042134091,93.17222222222225,-4.810317460317435,-4.909361888253471,17.0,Low,Low,Very High
Lebanon,2015,1,1.0,LBN,2239416093.73945,LBN,-3.74914524799629,48.656706349206345,-44.5155158730159,-47.77766893532205,15.0,Low,Low,High
Lebanon,2017,1,1.0,LBN,2441074857.01822,LBN,4.32135218303191,50.80032,7.506669206349208,17.338960953253913,17.0,Moderate,Low,High
Lesotho,1998,1,1.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
Liberia,1980,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Liberia,1989,1,1.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Liberia,1990,1,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Liberia,2000,1,1.0,LBR,0.0,LBR,0.0,30.37852,11.033539920318727,57.0356747583713,22.0,Low,Low,Medium
Liberia,2001,1,1.0,LBR,0.0,LBR,0.0,25.98312,-4.395400000000002,-14.46877596406936,21.0,Low,Low,Medium
Liberia,2002,1,1.0,LBR,0.0,LBR,14.1596470116325,26.18496,0.2018400000000006,0.7768120225746689,17.0,Extreme,Low,Medium
Liberia,2003,1,2.0,LBR,0.0,LBR,10.3302881236823,31.07524,4.890280000000001,18.67591166837757,19.0,Extreme,Low,Medium
Libya,2011,1,2.0,LBY,1100068652.12985,LBY,15.5184815317561,94.880873015873,15.405158730158703,19.383479429675,14.0,Extreme,Low,Very High
Libya,2013,1,1.0,LBY,3964690154.13652,LBY,2.60581802719517,97.98253968253968,3.929206349206368,4.177636464282353,9.0,Moderate,Low,Very High
Libya,2014,1,1.0,LBY,3755652496.35093,LBY,2.43294141599225,93.17222222222225,-4.810317460317435,-4.909361888253471,11.0,Moderate,Low,Very High
Libya,2015,2,1.0,LBY,3755652496.35093,LBY,10.4022933588151,48.656706349206345,-44.5155158730159,-47.77766893532205,9.0,Extreme,Low,High
Libya,2016,1,2.0,LBY,3755652496.35093,LBY,25.8538742124461,43.29365079365079,-5.363055555555555,-11.02223302388209,10.0,Extreme,Low,High
Libya,2017,2,1.0,LBY,3755652496.35093,LBY,25.8036184788338,50.80032,7.506669206349208,17.338960953253913,11.0,Extreme,Low,High
Libya,2018,1,1.0,LBY,3755652496.35093,LBY,13.1702038536721,65.22746987951807,14.427149879518067,28.3997224417446,12.0,Extreme,Low,High
Libya,2019,2,1.5,LBY,3755652496.35093,LBY,-2.16217883470595,56.98832,-8.239149879518067,-12.631411113656,12.0,Low,Low,High
Libya,2020,1,1.0,LBY,3755652496.35093,LBY,1.44703656998741,39.16043650793651,-17.827883492063492,-31.283398935191443,11.0,Low,Low,Medium
Madagascar (Malagasy),1947,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Madagascar (Malagasy),1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1948,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1949,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1950,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1951,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1952,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1953,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1954,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1955,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1956,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1957,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1958,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1959,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1960,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1963,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1964,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1966,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1974,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1975,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,1981,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Malaysia,2013,1,1.0,MYS,4915722759.45679,MYS,2.10501231233612,97.98253968253968,3.929206349206368,4.177636464282353,8.0,Moderate,Low,Very High
Mali,1990,1,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Mali,1991,1,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Mali,1994,1,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Mali,2007,1,1.0,MLI,110376888.039444,MLI,1.41200201714577,72.34059523809525,6.28593660355709,9.516265367951426,19.0,Low,Low,Very High
Mali,2008,1,1.0,MLI,142919351.056822,MLI,9.17098813667678,99.6715019762846,27.33090673818936,37.78087068296148,21.0,High,Low,Very High
Mali,2009,2,1.0,MLI,144434608.395844,MLI,2.46375188572299,61.95043650793651,-37.721065468348094,-37.845386816106455,20.0,Moderate,Low,High
Mali,2012,2,1.0,MLI,148865779.870604,MLI,5.32312847064058,94.05333333333331,-0.8275396825396797,-0.8721880988608044,17.0,High,Low,Very High
Mali,2013,1,1.0,MLI,153833697.676302,MLI,-0.606736356351563,97.98253968253968,3.929206349206368,4.177636464282353,20.0,Low,Low,Very High
Mali,2014,2,1.0,MLI,218118403.124955,MLI,0.883814547137841,93.17222222222225,-4.810317460317435,-4.909361888253471,23.0,Low,Low,Very High
Mali,2015,3,1.0,MLI,309170682.221659,MLI,1.45069057605961,48.656706349206345,-44.5155158730159,-47.77766893532205,22.0,Low,Low,High
Mali,2016,1,1.0,MLI,362398902.198564,MLI,-1.79964707083386,43.29365079365079,-5.363055555555555,-11.02223302388209,24.0,Low,Low,High
Mali,2017,2,1.0,MLI,460196191.968391,MLI,1.75985742927165,50.80032,7.506669206349208,17.338960953253913,21.0,Low,Low,High
Mali,2018,2,1.0,MLI,481728184.477863,MLI,0.299546507387843,65.22746987951807,14.427149879518067,28.3997224417446,18.0,Low,Low,High
Mali,2019,2,1.0,MLI,475638185.672011,MLI,-1.65826694846365,56.98832,-8.239149879518067,-12.631411113656,19.0,Low,Low,High
Mali,2020,2,1.0,MLI,593865883.538673,MLI,0.438088940320669,39.16043650793651,-17.827883492063492,-31.283398935191443,21.0,Low,Low,Medium
Mali,2021,2,1.0,MLI,652883353.286504,MLI,3.92560283104277,68.13509960159362,28.974663093657117,73.98963259202924,17.0,Moderate,Low,High
Mali,2022,2,1.5,MLI,582017552.543412,MLI,9.62147608489064,94.9028685258964,26.76776892430277,39.28631363397419,18.0,High,Low,Very High
Mali,2023,3,1.0,MLI,785265008.467223,MLI,2.05880228274223,77.57653225806452,-17.326336267831877,-18.256915240769555,16.0,Moderate,Low,Very High
Mali,2024,3,1.0,MLI,929278520.861402,MLI,3.2063986409966,76.63224000000001,-0.9442922580645076,-1.217239583387464,14.0,Moderate,Low,Very High
Mali,2025,3,1.3333333333333333,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
Mauritania,1975,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mauritania,1976,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mauritania,1977,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mauritania,1978,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mauritania,2010,1,1.0,MRT,0.0,MRT,6.28354087427704,79.47571428571429,17.52527777777778,28.289191756594988,20.0,High,Low,Very High
"Mauritania, Morocco",1957,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Mauritania, Morocco",1958,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mexico,1994,1,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Mexico,1996,1,1.0,,0.0,,0.0,22.11917322834645,3.690368447469961,20.02500157416309,1.0,Low,Low,Medium
Moldova,1992,1,1.0,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Morocco,1953,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1954,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1955,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1956,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1975,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1976,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1977,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1978,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1979,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1980,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1981,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1982,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1983,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1984,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1985,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Morocco,1986,1,1.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
Morocco,1987,1,1.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
Morocco,1988,1,1.0,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
Morocco,1989,1,1.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Mozambique,1964,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1966,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1967,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1968,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1969,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1970,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1972,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1973,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1974,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1977,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1978,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1979,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1980,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1981,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1982,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1983,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1984,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1985,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Mozambique,1986,1,2.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
Mozambique,1987,1,2.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
Mozambique,1988,1,2.0,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
Mozambique,1989,1,2.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Mozambique,1990,1,2.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Mozambique,1991,1,2.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Mozambique,1992,1,1.0,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Mozambique,2013,1,1.0,MOZ,157892114.36316,MOZ,4.26135250941963,97.98253968253968,3.929206349206368,4.177636464282353,19.0,Moderate,Low,Very High
Mozambique,2014,1,1.0,MOZ,173752248.992546,MOZ,2.55974875844295,93.17222222222225,-4.810317460317435,-4.909361888253471,24.0,Moderate,Low,Very High
Mozambique,2016,1,1.0,MOZ,110463709.309065,MOZ,17.4180418197597,43.29365079365079,-5.363055555555555,-11.02223302388209,29.0,Extreme,Low,High
Mozambique,2018,1,1.0,MOZ,196535452.84959,MOZ,3.91133439990729,65.22746987951807,14.427149879518067,28.3997224417446,24.0,Moderate,Low,High
Mozambique,2019,2,1.0,MOZ,217451322.290032,MOZ,2.80270307928111,56.98832,-8.239149879518067,-12.631411113656,25.0,Moderate,Low,High
Mozambique,2020,1,1.0,MOZ,288258945.94244,MOZ,3.48393567493204,39.16043650793651,-17.827883492063492,-31.283398935191443,25.0,Moderate,Low,Medium
Mozambique,2021,1,1.0,MOZ,309999693.54295,MOZ,6.40847652975692,68.13509960159362,28.974663093657117,73.98963259202924,22.0,High,Low,High
Mozambique,2022,1,1.0,MOZ,417175309.415635,MOZ,10.2794018093421,94.9028685258964,26.76776892430277,39.28631363397419,20.0,Extreme,Low,Very High
Mozambique,2023,1,1.0,MOZ,404399185.336049,MOZ,7.12697482131851,77.57653225806452,-17.326336267831877,-18.256915240769555,18.0,High,Low,Very High
Mozambique,2024,1,1.0,MOZ,450448587.393598,MOZ,4.07856834812022,76.63224000000001,-0.9442922580645076,-1.217239583387464,18.0,Moderate,Low,Very High
Mozambique,2025,2,1.0,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
Myanmar (Burma),1948,2,1.5,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1949,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1950,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1951,4,1.25,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1952,4,1.25,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1953,4,1.25,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1954,4,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1955,4,1.25,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1956,4,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1957,5,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1958,4,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1959,5,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1960,5,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1961,6,1.1666666666666667,,0.0,,0.0,,,,1.0,Low,Medium,
Myanmar (Burma),1962,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1963,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1964,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1965,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1966,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1967,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1968,5,1.6,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1969,5,1.6,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1970,5,1.6,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1971,4,1.75,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1972,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1973,6,1.1666666666666667,,0.0,,0.0,,,,1.0,Low,Medium,
Myanmar (Burma),1974,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1975,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1976,6,1.1666666666666667,,0.0,,0.0,,,,1.0,Low,Medium,
Myanmar (Burma),1977,6,1.1666666666666667,,0.0,,0.0,,,,1.0,Low,Medium,
Myanmar (Burma),1978,6,1.1666666666666667,,0.0,,0.0,,,,1.0,Low,Medium,
Myanmar (Burma),1979,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1980,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1981,5,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1982,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1983,4,1.25,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1984,4,1.5,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1985,4,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Myanmar (Burma),1986,4,1.25,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
Myanmar (Burma),1987,5,1.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
Myanmar (Burma),1988,4,1.25,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
Myanmar (Burma),1989,2,1.5,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Myanmar (Burma),1990,4,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Myanmar (Burma),1991,5,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Myanmar (Burma),1992,4,1.25,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Myanmar (Burma),1993,1,1.0,,0.0,,0.0,18.4322,-2.1433642023346278,-10.417037322803658,1.0,Low,Low,Low
Myanmar (Burma),1994,4,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Myanmar (Burma),1995,3,1.0,,0.0,,0.0,18.428804780876494,1.2323762094479207,7.1664660154811655,1.0,Low,Low,Low
Myanmar (Burma),1996,3,1.0,,0.0,,0.0,22.11917322834645,3.690368447469961,20.02500157416309,1.0,Low,Low,Medium
Myanmar (Burma),1997,3,1.0,,0.0,,0.0,20.60825396825397,-1.5109192600924857,-6.830812546628973,1.0,Low,Low,Medium
Myanmar (Burma),1998,2,1.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
Myanmar (Burma),1999,1,1.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
Myanmar (Burma),2000,3,1.0,,0.0,,0.0,30.37852,11.033539920318727,57.0356747583713,22.0,Low,Low,Medium
Myanmar (Burma),2001,3,1.0,,0.0,,0.0,25.98312,-4.395400000000002,-14.46877596406936,21.0,Low,Low,Medium
Myanmar (Burma),2002,2,1.0,,0.0,,0.0,26.18496,0.2018400000000006,0.7768120225746689,17.0,Low,Low,Medium
Myanmar (Burma),2003,1,1.0,,0.0,,0.0,31.07524,4.890280000000001,18.67591166837757,19.0,Low,Low,Medium
Myanmar (Burma),2004,1,1.0,,0.0,,0.0,41.506024096385545,10.430784096385544,33.56622216396572,21.0,Low,Low,Medium
Myanmar (Burma),2005,4,1.0,,0.0,,0.0,56.637250996015936,15.131226899630391,36.45549586848542,21.0,Low,Low,High
Myanmar (Burma),2006,3,1.0,,0.0,,0.0,66.05465863453816,9.41740763852222,16.62758603729668,21.0,Low,Low,High
Myanmar (Burma),2007,3,1.0,,0.0,,0.0,72.34059523809525,6.28593660355709,9.516265367951426,21.0,Low,Low,Very High
Myanmar (Burma),2008,2,1.0,,0.0,,0.0,99.6715019762846,27.33090673818936,37.78087068296148,24.0,Low,Low,Very High
Myanmar (Burma),2009,3,1.0,,0.0,,0.0,61.95043650793651,-37.721065468348094,-37.845386816106455,23.0,Low,Low,High
Myanmar (Burma),2010,2,1.0,,0.0,,0.0,79.47571428571429,17.52527777777778,28.289191756594988,20.0,Low,Low,Very High
Myanmar (Burma),2011,3,1.0,,0.0,,0.0,94.880873015873,15.405158730158703,19.383479429675,23.0,Low,Low,Very High
Myanmar (Burma),2012,1,1.0,,0.0,,0.0,94.05333333333331,-0.8275396825396797,-0.8721880988608044,20.0,Low,Low,Very High
Myanmar (Burma),2013,4,1.0,,0.0,,0.0,97.98253968253968,3.929206349206368,4.177636464282353,22.0,Low,Low,Very High
Myanmar (Burma),2014,3,1.0,,0.0,,0.0,93.17222222222225,-4.810317460317435,-4.909361888253471,27.0,Low,Low,Very High
Myanmar (Burma),2015,4,1.0,,0.0,,0.0,48.656706349206345,-44.5155158730159,-47.77766893532205,29.0,Low,Low,High
Myanmar (Burma),2016,2,1.0,,0.0,,0.0,43.29365079365079,-5.363055555555555,-11.02223302388209,31.0,Low,Low,High
Myanmar (Burma),2017,4,1.0,,0.0,,0.0,50.80032,7.506669206349208,17.338960953253913,29.0,Low,Low,High
Myanmar (Burma),2018,3,1.0,,0.0,,0.0,65.22746987951807,14.427149879518067,28.3997224417446,28.0,Low,Low,High
Myanmar (Burma),2019,3,1.0,,0.0,,0.0,56.98832,-8.239149879518067,-12.631411113656,31.0,Low,Low,High
Myanmar (Burma),2020,1,1.0,,0.0,,0.0,39.16043650793651,-17.827883492063492,-31.283398935191443,32.0,Low,Low,Medium
Myanmar (Burma),2021,5,1.0,,0.0,,0.0,68.13509960159362,28.974663093657117,73.98963259202924,28.0,Low,Low,High
Myanmar (Burma),2022,5,1.2,,0.0,,0.0,94.9028685258964,26.76776892430277,39.28631363397419,31.0,Low,Low,Very High
Myanmar (Burma),2023,6,1.1666666666666667,,0.0,,0.0,77.57653225806452,-17.326336267831877,-18.256915240769555,28.0,Low,Medium,Very High
Myanmar (Burma),2024,6,1.1666666666666667,,0.0,,0.0,76.63224000000001,-0.9442922580645076,-1.217239583387464,28.0,Low,Medium,Very High
Myanmar (Burma),2025,5,1.2,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
Nepal,1960,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Nepal,1961,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Nepal,1962,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Nepal,1996,1,1.0,,0.0,,0.0,22.11917322834645,3.690368447469961,20.02500157416309,1.0,Low,Low,Medium
Nepal,1997,1,1.0,,0.0,,0.0,20.60825396825397,-1.5109192600924857,-6.830812546628973,1.0,Low,Low,Medium
